method,id_doc,n,k_injected,correct_flex,correct_strict,has_done,seconds,setting
fastdllm,19,54,138,1,1,1,2.59,{}
fastdllm,19,56,143,1,1,1,2.49,{}
fastdllm,19,58,148,1,1,1,2.4,{}
fastdllm,19,62,159,1,1,1,2.19,{}
fastdllm,19,64,164,1,1,1,2.1,{}
fastdllm,19,66,169,1,1,1,2.0,{}
fastdllm,19,68,174,1,1,1,1.91,{}
fastdllm,19,72,184,1,1,1,1.63,{}
fastdllm,19,74,189,1,1,1,1.53,{}
fastdllm,19,76,195,1,1,1,1.42,{}
fastdllm,19,78,200,1,1,1,1.32,{}
fastdllm,19,82,210,1,1,1,1.13,{}
fastdllm,19,84,215,1,1,1,1.04,{}
fastdllm,19,86,220,1,1,1,0.95,{}
fastdllm,19,88,225,1,1,1,0.85,{}
fastdllm,22,2,5,1,1,1,5.74,{}
fastdllm,22,4,10,1,1,1,5.65,{}
fastdllm,22,6,15,1,1,1,5.55,{}
fastdllm,22,8,20,1,1,1,5.45,{}
fastdllm,22,12,31,1,1,1,5.24,{}
fastdllm,22,14,36,1,1,1,5.15,{}
fastdllm,22,16,41,1,1,1,5.06,{}
fastdllm,22,18,46,1,1,1,4.83,{}
fastdllm,22,22,56,1,1,1,4.65,{}
fastdllm,22,24,61,1,1,1,4.55,{}
fastdllm,22,26,67,1,1,1,4.32,{}
fastdllm,22,28,72,1,1,1,4.22,{}
fastdllm,22,32,82,1,1,1,4.03,{}
fastdllm,22,34,87,1,1,1,3.94,{}
fastdllm,22,36,92,1,1,1,3.84,{}
fastdllm,22,38,97,1,1,1,3.63,{}
fastdllm,22,42,108,1,1,1,3.42,{}
fastdllm,22,44,113,1,1,1,3.32,{}
fastdllm,22,46,118,1,1,1,3.23,{}
fastdllm,22,48,123,1,1,1,3.13,{}
fastdllm,22,52,133,1,1,1,2.94,{}
fastdllm,22,54,138,1,1,1,2.85,{}
fastdllm,22,56,143,1,1,1,2.75,{}
fastdllm,22,58,148,1,1,1,2.65,{}
fastdllm,22,62,159,1,1,1,2.45,{}
fastdllm,22,64,164,1,1,1,2.35,{}
fastdllm,22,66,169,1,1,1,2.25,{}
fastdllm,22,68,174,1,1,1,2.16,{}
fastdllm,22,72,184,1,1,1,1.85,{}
fastdllm,22,74,189,1,1,1,1.75,{}
fastdllm,22,76,195,1,1,1,1.63,{}
fastdllm,22,78,200,1,1,1,1.54,{}
fastdllm,22,82,210,1,1,1,1.23,{}
fastdllm,22,84,215,1,1,1,1.14,{}
fastdllm,22,86,220,1,1,1,1.04,{}
fastdllm,22,88,225,1,1,1,0.95,{}
fastdllm,23,2,5,1,1,1,5.47,{}
fastdllm,23,4,10,1,1,1,5.38,{}
fastdllm,23,6,15,1,1,1,5.28,{}
fastdllm,23,8,20,1,1,1,5.18,{}
fastdllm,23,12,31,1,1,1,4.98,{}
fastdllm,23,14,36,1,1,1,4.79,{}
fastdllm,23,16,41,1,1,1,4.7,{}
fastdllm,23,18,46,1,1,1,4.6,{}
fastdllm,23,22,56,1,1,1,4.41,{}
fastdllm,23,24,61,1,1,1,4.31,{}
fastdllm,23,26,67,1,1,1,4.2,{}
fastdllm,23,28,72,1,1,1,4.11,{}
fastdllm,23,32,82,1,1,1,3.92,{}
fastdllm,23,34,87,1,1,1,3.82,{}
fastdllm,23,36,92,1,1,1,3.73,{}
fastdllm,23,38,97,1,1,1,3.63,{}
fastdllm,23,42,108,1,1,1,3.42,{}
fastdllm,23,44,113,1,1,1,3.33,{}
fastdllm,23,46,118,1,1,1,3.24,{}
fastdllm,23,48,123,1,1,1,3.14,{}
fastdllm,23,52,133,1,1,1,2.95,{}
fastdllm,23,54,138,1,1,1,2.86,{}
fastdllm,23,56,143,1,1,1,2.76,{}
fastdllm,23,58,148,1,1,1,2.67,{}
fastdllm,23,62,159,1,1,1,2.37,{}
fastdllm,23,64,164,1,1,1,2.1,{}
fastdllm,23,66,169,1,1,1,2.0,{}
fastdllm,23,68,174,1,1,1,1.91,{}
fastdllm,23,72,184,1,1,1,1.72,{}
fastdllm,23,74,189,1,1,1,1.62,{}
fastdllm,23,76,195,1,1,1,1.51,{}
fastdllm,23,78,200,1,1,1,1.42,{}
fastdllm,23,82,210,1,1,1,1.23,{}
fastdllm,23,84,215,1,1,1,1.13,{}
fastdllm,23,86,220,1,1,1,1.04,{}
fastdllm,23,88,225,1,1,1,0.94,{}
fastdllm,24,2,5,1,1,1,5.62,{}
fastdllm,24,4,10,1,1,1,5.53,{}
fastdllm,24,6,15,1,1,1,5.43,{}
fastdllm,24,8,20,1,1,1,5.34,{}
fastdllm,24,12,31,1,1,1,5.13,{}
fastdllm,24,14,36,1,1,1,4.93,{}
fastdllm,24,16,41,1,1,1,4.83,{}
fastdllm,24,18,46,1,1,1,4.74,{}
fastdllm,24,22,56,1,1,1,4.55,{}
fastdllm,24,24,61,1,1,1,4.45,{}
fastdllm,24,26,67,1,1,1,4.34,{}
fastdllm,24,28,72,1,1,1,4.14,{}
fastdllm,24,32,82,1,1,1,3.95,{}
fastdllm,24,34,87,1,1,1,3.85,{}
fastdllm,24,36,92,1,1,1,3.76,{}
fastdllm,24,38,97,1,1,1,3.56,{}
fastdllm,24,42,108,1,1,1,3.35,{}
fastdllm,24,44,113,1,1,1,3.25,{}
fastdllm,24,46,118,1,1,1,3.16,{}
fastdllm,24,48,123,1,1,1,3.06,{}
fastdllm,24,52,133,1,1,1,2.77,{}
fastdllm,24,54,138,1,1,1,2.67,{}
fastdllm,24,56,143,1,1,1,2.58,{}
fastdllm,24,58,148,1,1,1,2.48,{}
fastdllm,24,62,159,1,1,1,2.27,{}
fastdllm,24,64,164,1,1,1,2.07,{}
fastdllm,24,66,169,1,1,1,1.97,{}
fastdllm,24,68,174,1,1,1,1.88,{}
fastdllm,24,72,184,1,1,1,1.69,{}
fastdllm,24,74,189,1,1,1,1.59,{}
fastdllm,24,76,195,1,1,1,1.37,{}
fastdllm,24,78,200,1,1,1,1.28,{}
fastdllm,24,82,210,1,1,1,1.09,{}
fastdllm,24,84,215,1,1,1,0.99,{}
fastdllm,24,86,220,1,1,1,0.9,{}
fastdllm,24,88,225,1,1,1,0.8,{}
fastdllm,25,2,5,1,1,1,5.62,{}
fastdllm,25,4,10,1,1,1,5.52,{}
fastdllm,25,6,15,1,1,1,5.43,{}
fastdllm,25,8,20,1,1,1,5.34,{}
fastdllm,25,12,31,1,1,1,5.13,{}
fastdllm,25,14,36,1,1,1,5.03,{}
fastdllm,25,16,41,1,1,1,4.94,{}
fastdllm,25,18,46,1,1,1,4.85,{}
fastdllm,25,22,56,1,1,1,4.65,{}
fastdllm,25,24,61,1,1,1,4.56,{}
fastdllm,25,26,67,1,1,1,4.44,{}
fastdllm,25,28,72,1,1,1,4.35,{}
fastdllm,25,32,82,1,1,1,4.16,{}
fastdllm,25,34,87,1,1,1,4.06,{}
fastdllm,25,36,92,1,1,1,3.97,{}
fastdllm,25,38,97,1,1,1,3.55,{}
fastdllm,25,42,108,1,1,1,3.35,{}
fastdllm,25,44,113,1,1,1,3.25,{}
fastdllm,25,46,118,1,1,1,3.15,{}
fastdllm,25,48,123,1,1,1,3.06,{}
fastdllm,25,52,133,1,1,1,2.87,{}
fastdllm,25,54,138,1,1,1,2.77,{}
fastdllm,25,56,143,1,1,1,2.57,{}
fastdllm,25,58,148,1,1,1,2.48,{}
fastdllm,25,62,159,1,1,1,2.27,{}
fastdllm,25,64,164,1,1,1,2.07,{}
fastdllm,25,66,169,1,1,1,1.97,{}
fastdllm,25,68,174,1,1,1,1.88,{}
fastdllm,25,72,184,1,1,1,1.69,{}
fastdllm,25,74,189,1,1,1,1.59,{}
fastdllm,25,76,195,1,1,1,1.48,{}
fastdllm,25,78,200,1,1,1,1.38,{}
fastdllm,25,82,210,1,1,1,1.19,{}
fastdllm,25,84,215,1,1,1,1.1,{}
fastdllm,25,86,220,1,1,1,1.0,{}
fastdllm,25,88,225,1,1,1,0.91,{}
fastdllm,26,2,5,0,1,0,5.48,{}
fastdllm,26,4,10,0,1,0,5.38,{}
fastdllm,26,6,15,0,1,0,5.28,{}
fastdllm,26,8,20,0,1,0,5.19,{}
fastdllm,26,12,31,0,1,0,4.98,{}
fastdllm,26,14,36,0,1,0,4.89,{}
fastdllm,26,16,41,0,1,0,4.79,{}
fastdllm,26,18,46,0,1,0,4.7,{}
fastdllm,26,22,56,0,1,0,4.51,{}
fastdllm,26,24,61,0,1,0,4.42,{}
fastdllm,26,26,67,0,1,0,4.3,{}
fastdllm,26,28,72,0,1,0,4.21,{}
fastdllm,26,32,82,0,1,0,4.02,{}
fastdllm,26,34,87,0,1,0,3.92,{}
fastdllm,26,36,92,0,1,0,3.83,{}
fastdllm,26,38,97,0,1,0,3.73,{}
fastdllm,26,42,108,0,1,0,3.52,{}
fastdllm,26,44,113,0,1,0,3.43,{}
fastdllm,26,46,118,0,1,0,3.33,{}
fastdllm,26,48,123,0,1,0,3.24,{}
fastdllm,26,52,133,0,1,0,2.96,{}
fastdllm,26,54,138,0,1,0,2.86,{}
fastdllm,26,56,143,0,1,0,2.77,{}
fastdllm,26,58,148,0,1,0,2.49,{}
fastdllm,26,62,159,0,1,0,2.2,{}
fastdllm,26,64,164,1,1,1,2.01,{}
fastdllm,26,66,169,1,1,1,1.92,{}
fastdllm,26,68,174,1,1,1,1.82,{}
fastdllm,26,72,184,1,1,1,1.63,{}
fastdllm,26,74,189,1,1,1,1.54,{}
fastdllm,26,76,195,1,1,1,1.42,{}
fastdllm,26,78,200,1,1,1,1.33,{}
fastdllm,26,82,210,1,1,1,1.14,{}
fastdllm,26,84,215,1,1,1,1.04,{}
fastdllm,26,86,220,1,1,1,0.95,{}
fastdllm,26,88,225,1,1,1,0.86,{}
fastdllm,27,2,5,1,1,1,5.4,{}
fastdllm,27,4,10,1,1,1,5.3,{}
fastdllm,27,6,15,1,1,1,5.21,{}
fastdllm,27,8,20,1,1,1,5.11,{}
fastdllm,27,12,31,1,1,1,4.91,{}
fastdllm,27,14,36,1,1,1,4.82,{}
fastdllm,27,16,41,1,1,1,4.72,{}
fastdllm,27,18,46,1,1,1,4.63,{}
fastdllm,27,22,56,1,1,1,4.44,{}
fastdllm,27,24,61,1,1,1,4.34,{}
fastdllm,27,26,67,1,1,1,4.23,{}
fastdllm,27,28,72,1,1,1,4.14,{}
fastdllm,27,32,82,1,1,1,3.95,{}
fastdllm,27,34,87,1,1,1,3.85,{}
fastdllm,27,36,92,1,1,1,3.68,{}
fastdllm,27,38,97,1,1,1,3.58,{}
fastdllm,27,42,108,1,1,1,3.37,{}
fastdllm,27,44,113,1,1,1,3.28,{}
fastdllm,27,46,118,1,1,1,3.1,{}
fastdllm,27,48,123,1,1,1,2.92,{}
fastdllm,27,52,133,1,1,1,2.65,{}
fastdllm,27,54,138,1,1,1,2.56,{}
fastdllm,27,56,143,1,1,1,2.46,{}
fastdllm,27,58,148,1,1,1,2.37,{}
fastdllm,27,62,159,1,1,1,2.16,{}
fastdllm,27,64,164,1,1,1,1.99,{}
fastdllm,27,66,169,1,1,1,1.89,{}
fastdllm,27,68,174,1,1,1,1.8,{}
fastdllm,27,72,184,1,1,1,1.61,{}
fastdllm,27,74,189,1,1,1,1.51,{}
fastdllm,27,76,195,1,1,1,1.4,{}
fastdllm,27,78,200,1,1,1,1.31,{}
fastdllm,27,82,210,1,1,1,1.12,{}
fastdllm,27,84,215,1,1,1,1.02,{}
fastdllm,27,86,220,1,1,1,0.84,{}
fastdllm,27,88,225,1,1,1,0.75,{}
fastdllm,29,2,5,1,1,1,5.45,{}
fastdllm,29,4,10,1,1,1,5.36,{}
fastdllm,29,6,15,1,1,1,5.26,{}
fastdllm,29,8,20,1,1,1,5.17,{}
fastdllm,29,12,31,1,1,1,4.96,{}
fastdllm,29,14,36,1,1,1,4.87,{}
fastdllm,29,16,41,1,1,1,4.77,{}
fastdllm,29,18,46,1,1,1,4.68,{}
fastdllm,29,22,56,1,1,1,4.49,{}
fastdllm,29,24,61,1,1,1,4.39,{}
fastdllm,29,26,67,1,1,1,4.28,{}
fastdllm,29,28,72,1,1,1,4.18,{}
fastdllm,29,32,82,1,1,1,3.91,{}
fastdllm,29,34,87,1,1,1,3.73,{}
fastdllm,29,36,92,0,1,0,3.63,{}
fastdllm,29,38,97,0,1,0,3.54,{}
fastdllm,29,42,108,0,1,0,3.33,{}
fastdllm,29,44,113,0,1,0,3.24,{}
fastdllm,29,46,118,0,1,0,3.14,{}
fastdllm,29,48,123,1,1,1,3.04,{}
fastdllm,29,52,133,1,1,1,2.68,{}
fastdllm,29,54,138,1,1,1,2.59,{}
fastdllm,29,56,143,1,1,1,2.49,{}
fastdllm,29,58,148,1,1,1,2.39,{}
fastdllm,29,62,159,1,1,1,2.19,{}
fastdllm,29,64,164,1,1,1,2.09,{}
fastdllm,29,66,169,1,1,1,2.0,{}
fastdllm,29,68,174,1,1,1,1.9,{}
fastdllm,29,72,184,1,1,1,1.63,{}
fastdllm,29,74,189,1,1,1,1.53,{}
fastdllm,29,76,195,1,1,1,1.42,{}
fastdllm,29,78,200,1,1,1,1.32,{}
fastdllm,29,82,210,1,1,1,1.05,{}
fastdllm,29,84,215,1,1,1,0.95,{}
fastdllm,29,86,220,1,1,1,0.86,{}
fastdllm,29,88,225,1,1,1,0.67,{}
fastdllm,30,2,5,1,1,1,5.46,{}
fastdllm,30,4,10,1,1,1,5.36,{}
fastdllm,30,6,15,1,1,1,5.27,{}
fastdllm,30,8,20,1,1,1,5.18,{}
fastdllm,30,12,31,1,1,1,4.97,{}
fastdllm,30,14,36,1,1,1,4.78,{}
fastdllm,30,16,41,1,1,1,4.69,{}
fastdllm,30,18,46,1,1,1,4.59,{}
fastdllm,30,22,56,1,1,1,4.41,{}
fastdllm,30,24,61,1,1,1,4.31,{}
fastdllm,30,26,67,1,1,1,4.2,{}
fastdllm,30,28,72,1,1,1,4.1,{}
fastdllm,30,32,82,1,1,1,3.91,{}
fastdllm,30,34,87,1,1,1,3.82,{}
fastdllm,30,36,92,1,1,1,3.72,{}
fastdllm,30,38,97,1,1,1,3.54,{}
fastdllm,30,42,108,1,1,1,3.33,{}
fastdllm,30,44,113,1,1,1,3.23,{}
fastdllm,30,46,118,1,1,1,3.14,{}
fastdllm,30,48,123,1,1,1,3.04,{}
fastdllm,30,52,133,1,1,1,2.68,{}
fastdllm,30,54,138,1,1,1,2.59,{}
fastdllm,30,56,143,1,1,1,2.49,{}
fastdllm,30,58,148,1,1,1,2.4,{}
fastdllm,30,62,159,1,1,1,2.19,{}
fastdllm,30,64,164,1,1,1,2.09,{}
fastdllm,30,66,169,1,1,1,2.0,{}
fastdllm,30,68,174,1,1,1,1.9,{}
fastdllm,30,72,184,1,1,1,1.71,{}
fastdllm,30,74,189,1,1,1,1.62,{}
fastdllm,30,76,195,1,1,1,1.51,{}
fastdllm,30,78,200,1,1,1,1.41,{}
fastdllm,30,82,210,1,1,1,1.05,{}
fastdllm,30,84,215,1,1,1,0.95,{}
fastdllm,30,86,220,1,1,1,0.86,{}
fastdllm,30,88,225,1,1,1,0.76,{}
fastdllm,31,2,5,1,1,1,5.63,{}
fastdllm,31,4,10,1,1,1,5.54,{}
fastdllm,31,6,15,1,1,1,5.44,{}
fastdllm,31,8,20,1,1,1,5.35,{}
fastdllm,31,12,31,1,1,1,5.14,{}
fastdllm,31,14,36,1,1,1,5.04,{}
fastdllm,31,16,41,1,1,1,4.84,{}
fastdllm,31,18,46,1,1,1,4.74,{}
fastdllm,31,22,56,1,1,1,4.55,{}
fastdllm,31,24,61,1,1,1,4.46,{}
fastdllm,31,26,67,1,1,1,4.24,{}
fastdllm,31,28,72,1,1,1,4.14,{}
fastdllm,31,32,82,1,1,1,3.95,{}
fastdllm,31,34,87,1,1,1,3.86,{}
fastdllm,31,36,92,1,1,1,3.76,{}
fastdllm,31,38,97,1,1,1,3.66,{}
fastdllm,31,42,108,1,1,1,3.35,{}
fastdllm,31,44,113,1,1,1,3.26,{}
fastdllm,31,46,118,1,1,1,3.16,{}
fastdllm,31,48,123,1,1,1,3.07,{}
fastdllm,31,52,133,1,1,1,2.77,{}
fastdllm,31,54,138,1,1,1,2.67,{}
fastdllm,31,56,143,1,1,1,2.58,{}
fastdllm,31,58,148,1,1,1,2.48,{}
fastdllm,31,62,159,1,1,1,2.27,{}
fastdllm,31,64,164,1,1,1,2.18,{}
fastdllm,31,66,169,1,1,1,1.98,{}
fastdllm,31,68,174,1,1,1,1.88,{}
fastdllm,31,72,184,1,1,1,1.69,{}
fastdllm,31,74,189,1,1,1,1.6,{}
fastdllm,31,76,195,1,1,1,1.37,{}
fastdllm,31,78,200,1,1,1,1.28,{}
fastdllm,31,82,210,1,1,1,1.09,{}
fastdllm,31,84,215,1,1,1,0.99,{}
fastdllm,31,86,220,1,1,1,0.9,{}
fastdllm,31,88,225,1,1,1,0.8,{}
fastdllm,33,2,5,0,0,1,5.41,{}
fastdllm,33,4,10,0,0,1,5.32,{}
fastdllm,33,6,15,0,0,1,5.22,{}
fastdllm,33,8,20,0,0,1,5.13,{}
fastdllm,33,12,31,0,0,1,4.92,{}
fastdllm,33,14,36,0,0,1,4.74,{}
fastdllm,33,16,41,0,0,1,4.65,{}
fastdllm,33,18,46,1,1,1,4.55,{}
fastdllm,33,22,56,1,1,1,4.36,{}
fastdllm,33,24,61,0,0,1,4.27,{}
fastdllm,33,26,67,0,0,1,4.07,{}
fastdllm,33,28,72,0,0,1,3.98,{}
fastdllm,33,32,82,0,0,1,3.79,{}
fastdllm,33,34,87,0,0,1,3.7,{}
fastdllm,33,36,92,0,0,1,3.6,{}
fastdllm,33,38,97,0,0,1,3.51,{}
fastdllm,33,42,108,0,0,1,3.21,{}
fastdllm,33,44,113,1,1,1,3.12,{}
fastdllm,33,46,118,0,0,1,3.02,{}
fastdllm,33,48,123,1,1,1,2.93,{}
fastdllm,33,52,133,1,1,1,2.66,{}
fastdllm,33,54,138,1,1,1,2.56,{}
fastdllm,33,56,143,1,1,1,2.47,{}
fastdllm,33,58,148,1,1,1,2.37,{}
fastdllm,33,62,159,1,1,1,2.17,{}
fastdllm,33,64,164,1,1,1,1.99,{}
fastdllm,33,66,169,1,1,1,1.89,{}
fastdllm,33,68,174,1,1,1,1.8,{}
fastdllm,33,72,184,1,1,1,1.61,{}
fastdllm,33,74,189,1,1,1,1.52,{}
fastdllm,33,76,195,1,1,1,1.4,{}
fastdllm,33,78,200,1,1,1,1.31,{}
fastdllm,33,82,210,1,1,1,1.12,{}
fastdllm,33,84,215,1,1,1,1.02,{}
fastdllm,33,86,220,1,1,1,0.93,{}
fastdllm,33,88,225,1,1,1,0.84,{}
fastdllm,34,2,5,1,1,1,5.61,{}
fastdllm,34,4,10,1,1,1,5.51,{}
fastdllm,34,6,15,1,1,1,5.42,{}
fastdllm,34,8,20,1,1,1,5.32,{}
fastdllm,34,12,31,1,1,1,5.11,{}
fastdllm,34,14,36,1,1,1,4.91,{}
fastdllm,34,16,41,1,1,1,4.82,{}
fastdllm,34,18,46,1,1,1,4.72,{}
fastdllm,34,22,56,1,1,1,4.53,{}
fastdllm,34,24,61,1,1,1,4.43,{}
fastdllm,34,26,67,1,1,1,4.22,{}
fastdllm,34,28,72,1,1,1,4.13,{}
fastdllm,34,32,82,1,1,1,3.93,{}
fastdllm,34,34,87,1,1,1,3.84,{}
fastdllm,34,36,92,1,1,1,3.75,{}
fastdllm,34,38,97,1,1,1,3.54,{}
fastdllm,34,42,108,1,1,1,3.34,{}
fastdllm,34,44,113,1,1,1,3.24,{}
fastdllm,34,46,118,1,1,1,3.15,{}
fastdllm,34,48,123,1,1,1,3.05,{}
fastdllm,34,52,133,1,1,1,2.86,{}
fastdllm,34,54,138,1,1,1,2.76,{}
fastdllm,34,56,143,1,1,1,2.57,{}
fastdllm,34,58,148,1,1,1,2.47,{}
fastdllm,34,62,159,1,1,1,2.26,{}
fastdllm,34,64,164,1,1,1,2.17,{}
fastdllm,34,66,169,1,1,1,2.07,{}
fastdllm,34,68,174,1,1,1,1.98,{}
fastdllm,34,72,184,1,1,1,1.79,{}
fastdllm,34,74,189,1,1,1,1.69,{}
fastdllm,34,76,195,1,1,1,1.58,{}
fastdllm,34,78,200,1,1,1,1.48,{}
fastdllm,34,82,210,1,1,1,1.29,{}
fastdllm,34,84,215,1,1,1,1.2,{}
fastdllm,34,86,220,1,1,1,1.1,{}
fastdllm,34,88,225,1,1,1,1.01,{}
fastdllm,36,2,5,1,1,1,5.46,{}
fastdllm,36,4,10,1,1,1,5.36,{}
fastdllm,36,6,15,1,1,1,5.27,{}
fastdllm,36,8,20,1,1,1,5.17,{}
fastdllm,36,12,31,1,1,1,4.96,{}
fastdllm,36,14,36,1,1,1,4.87,{}
fastdllm,36,16,41,1,1,1,4.69,{}
fastdllm,36,18,46,1,1,1,4.59,{}
fastdllm,36,22,56,1,1,1,4.4,{}
fastdllm,36,24,61,1,1,1,4.31,{}
fastdllm,36,26,67,1,1,1,4.19,{}
fastdllm,36,28,72,1,1,1,4.1,{}
fastdllm,36,32,82,1,1,1,3.91,{}
fastdllm,36,34,87,1,1,1,3.82,{}
fastdllm,36,36,92,1,1,1,3.72,{}
fastdllm,36,38,97,1,1,1,3.63,{}
fastdllm,36,42,108,1,1,1,3.42,{}
fastdllm,36,44,113,1,1,1,3.32,{}
fastdllm,36,46,118,1,1,1,3.23,{}
fastdllm,36,48,123,1,1,1,3.05,{}
fastdllm,36,52,133,1,1,1,2.68,{}
fastdllm,36,54,138,1,1,1,2.59,{}
fastdllm,36,56,143,1,1,1,2.49,{}
fastdllm,36,58,148,1,1,1,2.4,{}
fastdllm,36,62,159,1,1,1,2.19,{}
fastdllm,36,64,164,1,1,1,2.09,{}
fastdllm,36,66,169,1,1,1,2.0,{}
fastdllm,36,68,174,1,1,1,1.82,{}
fastdllm,36,72,184,1,1,1,1.62,{}
fastdllm,36,74,189,1,1,1,1.53,{}
fastdllm,36,76,195,1,1,1,1.42,{}
fastdllm,36,78,200,1,1,1,1.32,{}
fastdllm,36,82,210,1,1,1,1.13,{}
fastdllm,36,84,215,1,1,1,1.04,{}
fastdllm,36,86,220,1,1,1,0.94,{}
fastdllm,36,88,225,1,1,1,0.85,{}
fastdllm,38,2,5,1,1,1,5.4,{}
fastdllm,38,4,10,0,0,1,5.31,{}
fastdllm,38,6,15,0,0,1,5.21,{}
fastdllm,38,8,20,1,1,1,5.12,{}
fastdllm,38,12,31,1,1,1,4.91,{}
fastdllm,38,14,36,1,1,1,4.81,{}
fastdllm,38,16,41,1,1,1,4.64,{}
fastdllm,38,18,46,1,1,1,4.54,{}
fastdllm,38,22,56,1,1,1,4.36,{}
fastdllm,38,24,61,1,1,1,4.26,{}
fastdllm,38,26,67,1,1,1,4.07,{}
fastdllm,38,28,72,1,1,1,3.97,{}
fastdllm,38,32,82,1,1,1,3.78,{}
fastdllm,38,34,87,1,1,1,3.69,{}
fastdllm,38,36,92,1,1,1,3.6,{}
fastdllm,38,38,97,1,1,1,3.42,{}
fastdllm,38,42,108,1,1,1,3.21,{}
fastdllm,38,44,113,1,1,1,3.11,{}
fastdllm,38,46,118,1,1,1,3.02,{}
fastdllm,38,48,123,1,1,1,2.93,{}
fastdllm,38,52,133,1,1,1,2.74,{}
fastdllm,38,54,138,1,1,1,2.64,{}
fastdllm,38,56,143,1,1,1,2.55,{}
fastdllm,38,58,148,1,1,1,2.45,{}
fastdllm,38,62,159,1,1,1,2.16,{}
fastdllm,38,64,164,1,1,1,2.07,{}
fastdllm,38,66,169,1,1,1,1.97,{}
fastdllm,38,68,174,1,1,1,1.88,{}
fastdllm,38,72,184,1,1,1,1.69,{}
fastdllm,38,74,189,1,1,1,1.6,{}
fastdllm,38,76,195,1,1,1,1.48,{}
fastdllm,38,78,200,1,1,1,1.3,{}
fastdllm,38,82,210,1,1,1,1.12,{}
fastdllm,38,84,215,1,1,1,1.02,{}
fastdllm,38,86,220,1,1,1,0.93,{}
fastdllm,38,88,225,1,1,1,0.83,{}
fastdllm,40,2,5,1,1,1,5.62,{}
fastdllm,40,4,10,1,1,1,5.53,{}
fastdllm,40,6,15,1,1,1,5.43,{}
fastdllm,40,8,20,1,1,1,5.34,{}
fastdllm,40,12,31,1,1,1,5.12,{}
fastdllm,40,14,36,1,1,1,5.03,{}
fastdllm,40,16,41,1,1,1,4.93,{}
fastdllm,40,18,46,1,1,1,4.73,{}
fastdllm,40,22,56,1,1,1,4.54,{}
fastdllm,40,24,61,1,1,1,4.45,{}
fastdllm,40,26,67,1,1,1,4.33,{}
fastdllm,40,28,72,1,1,1,4.24,{}
fastdllm,40,32,82,1,1,1,4.05,{}
fastdllm,40,34,87,1,1,1,3.96,{}
fastdllm,40,36,92,1,1,1,3.76,{}
fastdllm,40,38,97,1,1,1,3.66,{}
fastdllm,40,42,108,1,1,1,3.35,{}
fastdllm,40,44,113,1,1,1,3.25,{}
fastdllm,40,46,118,1,1,1,3.16,{}
fastdllm,40,48,123,1,1,1,3.06,{}
fastdllm,40,52,133,1,1,1,2.87,{}
fastdllm,40,54,138,1,1,1,2.78,{}
fastdllm,40,56,143,1,1,1,2.68,{}
fastdllm,40,58,148,1,1,1,2.59,{}
fastdllm,40,62,159,1,1,1,2.37,{}
fastdllm,40,64,164,1,1,1,2.28,{}
fastdllm,40,66,169,1,1,1,2.18,{}
fastdllm,40,68,174,1,1,1,2.09,{}
fastdllm,40,72,184,1,1,1,1.9,{}
fastdllm,40,74,189,1,1,1,1.8,{}
fastdllm,40,76,195,1,1,1,1.69,{}
fastdllm,40,78,200,1,1,1,1.59,{}
fastdllm,40,82,210,1,1,1,1.4,{}
fastdllm,40,84,215,1,1,1,1.31,{}
fastdllm,40,86,220,1,1,1,1.21,{}
fastdllm,40,88,225,1,1,1,1.12,{}
fastdllm,41,2,5,1,1,1,5.63,{}
fastdllm,41,4,10,0,0,1,5.53,{}
fastdllm,41,6,15,1,1,1,5.44,{}
fastdllm,41,8,20,1,1,1,5.34,{}
fastdllm,41,12,31,1,1,1,5.13,{}
fastdllm,41,14,36,1,1,1,5.04,{}
fastdllm,41,16,41,1,1,1,4.83,{}
fastdllm,41,18,46,1,1,1,4.74,{}
fastdllm,41,22,56,1,1,1,4.55,{}
fastdllm,41,24,61,1,1,1,4.45,{}
fastdllm,41,26,67,1,1,1,4.34,{}
fastdllm,41,28,72,1,1,1,4.25,{}
fastdllm,41,32,82,1,1,1,4.06,{}
fastdllm,41,34,87,1,1,1,3.96,{}
fastdllm,41,36,92,1,1,1,3.76,{}
fastdllm,41,38,97,1,1,1,3.66,{}
fastdllm,41,42,108,1,1,1,3.45,{}
fastdllm,41,44,113,1,1,1,3.36,{}
fastdllm,41,46,118,1,1,1,3.27,{}
fastdllm,41,48,123,1,1,1,3.17,{}
fastdllm,41,52,133,1,1,1,2.98,{}
fastdllm,41,54,138,1,1,1,2.88,{}
fastdllm,41,56,143,1,1,1,2.79,{}
fastdllm,41,58,148,1,1,1,2.69,{}
fastdllm,41,62,159,1,1,1,2.48,{}
fastdllm,41,64,164,1,1,1,2.39,{}
fastdllm,41,66,169,1,1,1,2.29,{}
fastdllm,41,68,174,1,1,1,2.09,{}
fastdllm,41,72,184,1,1,1,1.9,{}
fastdllm,41,74,189,1,1,1,1.81,{}
fastdllm,41,76,195,1,1,1,1.69,{}
fastdllm,41,78,200,1,1,1,1.49,{}
fastdllm,41,82,210,1,1,1,1.3,{}
fastdllm,41,84,215,1,1,1,1.21,{}
fastdllm,41,86,220,1,1,1,1.11,{}
fastdllm,41,88,225,1,1,1,1.02,{}
fastdllm,42,2,5,1,1,1,5.41,{}
fastdllm,42,4,10,1,1,1,5.31,{}
fastdllm,42,6,15,1,1,1,5.22,{}
